Ticker,Short Name,Cntry Terrtry Of Dom,Sec Type,Market Cap,Revenue:Y,Tot Assets:Y,Number of Employees LF,ICB Sector Name,ICB Subsector Name,GICS Ind Name,GICS SubInd Name,BICS L3 Ind Nm,BICS L4 Sub Ind Nm,BICS L5 Seg Nm,BICS L6 Seg Nm
1333705D IN Equity,SINGHAL STEEL &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1333714D IN Equity,VIDUSHI WIRES PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
1335Z AV Equity,SCHOELLER-BLECKM,AT,Private Comp,--,--,--,591,--,--,--,--,Steel,Steel Producers,--,--
0180291D IN Equity,AARTI STEELS LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
UMUC RO Equity,UMUC,RO,Common Stock,--,--,--,--,--,--,Machinery,Industrial Machinery & Supplies & Components,Steel,Steel Producers,Specialty Metals,--
0338325D CH Equity,FUJIAN SANAN IRO,CN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0340398D IN Equity,GK ROOFINGS INDI,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0181736D IN Equity,BALBIR ALLOYS PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0149550Z US Equity,CUSTOM METALCRAF,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0155008D US Equity,PERMIAN ENTERPRI,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0165638Z US Equity,NATIONAL SPECIAL,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0168938D IM Equity,THYSSENKRUPP BAU,IT,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
VRJ IN Equity,VIRAJ ALLOYS LTD,IN,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0177495D MK Equity,PRESTAR ENGINEER,MY,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0178148D US Equity,DYNACAST INC,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
0180290D IN Equity,SATVIK ENTERPRIS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0127536D US Equity,NORTH AMERICAN S,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0180352D IN Equity,SHRI KRSNA URJA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0180365D IN Equity,CHANDAN STEEL LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0180829D CH Equity,PANYU CHU KONG S,CN,Private Comp,--,--,--,2k,--,--,--,--,Steel,Steel Producers,--,--
0810968D IN Equity,JSW PROJECTS LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0181779D IN Equity,RATNADEEP METAL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",--
0192073D IN Equity,SAWARIA PIPES PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
VMS IN Equity,VINI METASPIN ST,IN,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0194693D US Equity,PSL NORTH AMERIC,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0195268D US Equity,GALLATIN STEEL C,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0197338D US Equity,AMERICAN STAINLE,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",--
0200400D IN Equity,WESTERN PRECICAS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
0205994D AU Equity,CREVET LTD,AU,Common Stock,--,--,--,7k,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
1600754D IN Equity,SHREE JAY JAGDAM,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601556D IN Equity,ILASAKAA STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601486D IN Equity,BHARAT STEEL YAR,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601403D IN Equity,CALCAST FERROUS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601400D IN Equity,MA SARSINSA STEE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601163D IN Equity,JAGDAMBA LIQUIFI,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1588519D IN Equity,BARBARIK TIE-UP,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
1590262D IN Equity,AVK ISPAT PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1600987D IN Equity,SHARU INDUSTRIES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600119D IN Equity,RKSK STEEL INDIA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600916D IN Equity,UTTRANCHAL ISPAT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600894D IN Equity,ANIL STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1590355D IN Equity,KEDAAR METALIKS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1590425D IN Equity,PROPER PRODUCTS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
REPB RO Equity,REPUBLICA SA,RO,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600722D IN Equity,PUNJAB GENERAL I,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1590467D IN Equity,SRI RANISATI STE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1600692D IN Equity,JAY JAGDAMBA PRO,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600658D IN Equity,NIKKI STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600372D IN Equity,PARTH CONCAST LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1590789D IN Equity,ASAN STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600336D IN Equity,ASHUTOSH METAL P,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600156D IN Equity,LSR FORGE PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1596453D IN Equity,EAGLE STEEL INDU,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594415D IN Equity,SHREE GOVARDHAN,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594358D IN Equity,PADMAVATI STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594330D IN Equity,RISHABH SPONGE L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599514D IN Equity,SARVA MANGALAM G,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1590824D IN Equity,JSK CORP PVT LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600111D IN Equity,PRAKASH STAINLES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600940D IN Equity,SHREE BALRAM ROL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1591048D IN Equity,KEDIA ENTERPRISE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1591117D IN Equity,SUPER ISPAT RAIP,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1591619D IN Equity,JMV ISPAT PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1600021D IN Equity,SMART STAINLESS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599862D IN Equity,AADITYA STAINLES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599540D IN Equity,SBIW STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599336D IN Equity,UNITECH FABRICAT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599220D IN Equity,RIDHI SIDHI IRON,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1591667D IN Equity,SATYAM CASTINGS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599211D IN Equity,ALOK INGOTS MUMB,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1591699D IN Equity,VIJIT INTERNATIO,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1591716D IN Equity,JAINEX METALIKS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605583D IN Equity,ASL ENTERPRISES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594897D IN Equity,MOHIT STEEL INDU,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601698D IN Equity,GRAVITY FERROUS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601646D IN Equity,SAGAR ROOFINGS P,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601621D IN Equity,SALASAR STAINLES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601599D IN Equity,AMAR PARTAP STEE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1596225D IN Equity,GOLDEN METAL PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
POHZ KS Equity,POHANG STEEL IND,KR,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744248D IN Equity,SATRANG STEELS &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744317D IN Equity,SHREE SHYAMSUNDE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744366D IN Equity,SM STRUCTURAL ST,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1744407D IN Equity,SRIJAN ALLOYS &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744417D IN Equity,STEWOLS INDIA P,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743836D IN Equity,LALL STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744639D IN Equity,ZYFIX TOOLS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
PRSC3 BZ Equity,PERSICO SA,BR,Common Stock,--,--,--,130,--,--,--,--,Steel,Steel Producers,--,--
1771111D GR Equity,INFINERGY ENERGY,GB,Common Stock,--,--,--,--,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,--,--
180291Z US Equity,NEW MILLENNIUM B,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
POTIS CP Equity,POTIS AS,CZ,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
POSVNZ KS Equity,POSCO VIETNAM CO,VN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
18156Z US Equity,FABRISTEEL PROD,US,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744152D IN Equity,RAJSHREE OVERSEA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1831335D IN Equity,HEMPSHIER STEEL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1831393D IN Equity,COLORSHINE COATE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1831431D IN Equity,AJAY STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1831433D IN Equity,SALAGRAM POWER &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1726Z SW Equity,KESO AG,CH,Private Comp,--,--,--,220,--,--,--,--,Steel,Steel Producers,--,--
1655Q GR Equity,METALSRUSSIA GRP,GB,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1656735D GR Equity,GROSSMAN EISEN,DE,Common Stock,--,--,--,--,Industrial Metals and Mining,Iron and Steel,--,--,Steel,Steel Producers,Specialty Metals,--
QSF IN Equity,QUALITY STEELS,IN,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,Specialty Metals,--
167110Z SM Equity,CO ESPANOLA DE L,ES,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
QLTV3 US Equity,LTV STEEL CO,US,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
QAKASZ JP Equity,TAKASE ALUMINUM,JP,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
17080Z US Equity,E-STEEL LLC,US,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635712D IN Equity,AMBASHAKTI UDYOG,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635691D IN Equity,JAGDAMBA ENTERPR,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635692D IN Equity,SRI JAIBALAJI ST,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635695D IN Equity,GUPTA STEEL & ST,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635698D IN Equity,AAMOR INOX LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1651456Z LN Equity,SCHOELLER-BLECKM,GB,Private Comp,--,--,1.73,--,--,--,--,--,Steel,Steel Producers,--,--
1635701D IN Equity,TARUN ENTERPRISE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635704D IN Equity,SP IRON PVT LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635705D IN Equity,ACCIL AUTO STEEL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635706D IN Equity,VIRAJ STEEL & EN,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635708D IN Equity,TEHRI IRON & STE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635709D IN Equity,RGTL INDUSTRIES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635711D IN Equity,TRANS METALITE I,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1708192D IN Equity,NSL LTD,IN,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635713D IN Equity,GANGAJAMUNA STEE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635714D IN Equity,JAI MATA BALA SU,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1635718D IN Equity,BHAWANI CASTINGS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635722D IN Equity,SHRISHTI ALLOYS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744484D IN Equity,TARUN INTERNATIO,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743851D IN Equity,LAYON INTERNATIO,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1743865D IN Equity,MADHAV STELCO PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743931D IN Equity,MOD FORGE PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743960D IN Equity,NANDAN SAHA STEE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,--,--
1744016D IN Equity,OLYMPIC ENGINEER,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744023D IN Equity,OMEGA BRIGHT STE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1744125D IN Equity,PURVA METAL SECT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605967D IN Equity,SHAMLI STEELS PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605079D IN Equity,HM STEELS LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605093D IN Equity,SOORAJMULL BAIJN,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605106D IN Equity,KRYSTAL STEEL MA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",--
1605154D IN Equity,CHHABRA ISPAT PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605197D IN Equity,THANE STEELS LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604224D IN Equity,MAHAMAYA CASTING,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605395D IN Equity,GHANKUN STEELS P,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605419D IN Equity,SAR ISPAT PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605425D IN Equity,MATSYODARI STEEL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605525D IN Equity,SM CORP LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
SGJTIZ CH Equity,SHOUGANG JINGTAN,CN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605737D IN Equity,MEHAR STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605819D IN Equity,AKS ALLOYS PVT L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
0879724D SM Equity,COMERCIAL ARRATE,ES,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1606012D IN Equity,WESTWELL IRON &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1606034D IN Equity,AMBA SHAKTI ISPA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1606238D IN Equity,BALBIR ROLLING M,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1606298D IN Equity,SHREE RADHEY RAD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1602852D IN Equity,ARK INDUSTRIES P,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601866D IN Equity,SUL STEEL PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601891D IN Equity,DADU PIPES PVT L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
1601928D IN Equity,DHAN STEELS PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1601986D IN Equity,VINAYAK INTERNAT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1602258D IN Equity,KAMA METAL & ALL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1602528D IN Equity,BHUWALKA & SONS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1602626D IN Equity,MAA KUDARGARHI S,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743561D IN Equity,FERRON TUBES PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
PRTB IN Equity,PREMIER TUBES,IN,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
1723074D ID Equity,MMK INTERNATIONA,IE,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1723548D IN Equity,PIOMBINO STEEL L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1723550D IN Equity,MAKLER PVT LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635226D IN Equity,CP ISPAT PVT LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1727990D US Equity,CLAD-REX STEEL L,US,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1742605D IN Equity,PRABHAT GLOBAL C,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1742776D IN Equity,MULTIPLE SPECIAL,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743181D IN Equity,AC STRIPS PVT LT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743189D IN Equity,A ONE ISPAT PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743265D IN Equity,AMBASHAKTI INDUS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743447D IN Equity,CHANDUKA HI-TECH,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1635684D IN Equity,JCO GAS PIPE LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Pipe & Tubular
1743572D IN Equity,FORTUNE ISPAT PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
1743574D IN Equity,GAJKESARI STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743713D IN Equity,ISINOX LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1743763D IN Equity,JRB STRIPS PVT L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605324D IN Equity,API ISPAT & POWE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604415D IN Equity,JAI JAGDAMBA MET,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604552D IN Equity,KANTIPUDI STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
REIN RO Equity,TUBINOX SA BUCUR,RO,Common Stock,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604687D IN Equity,SHREEGOPAL GOVIN,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604844D IN Equity,PHOENIX FOILS PV,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1604956D IN Equity,RUSHIL INDUSTRIE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1605040D IN Equity,OMSAIRAM STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598915D IN Equity,PENTATUFF ENGINE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1595784D IN Equity,KS STEEL & ALLOY,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1595978D IN Equity,STEELEX ELECTROC,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1596014D IN Equity,WADA STEELMOULD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1596097D IN Equity,PATNA IRON PVT L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1596190D IN Equity,DIAGEMS EXPORTS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594688D IN Equity,PREMIER ALLOYS L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594651D IN Equity,MAHADEV PROFILES,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592119D IN Equity,PRATAP RE-ROLLER,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592749D IN Equity,SHREE TUBE MANUF,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592738D IN Equity,LAHLIWALA STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598802D IN Equity,VS METALLIC PVT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Metal Svc Centers & Processors,Steel Processors,--
1592462D IN Equity,PADMASREE STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598907D IN Equity,SHRI KARVIR NIVA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1595295D IN Equity,SURBHI FERRO IMP,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592454D IN Equity,FITTECH INDUSTRI,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592419D IN Equity,SUTAPA INTERNATI,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598944D IN Equity,MAHADEVA STEEL M,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592791D IN Equity,SHRISTI ISPAT &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1592096D IN Equity,RAMGARH SPONGE I,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598947D IN Equity,BRIJBIHARI CONCA,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1598964D IN Equity,STAR TRACK FASTE,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599074D IN Equity,SALASAR ALLOY &,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,"Long, Pipe & Tubular",Steel Wire Drawing
1599085D IN Equity,KAMAKSHI STEELS,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599151D IN Equity,BHOLARAM METAL I,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1599205D IN Equity,SARVOTTAM ROLLIN,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1591859D IN Equity,DECCAN ISPAT LTD,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1597607D IN Equity,ASHA ISPAT PVT L,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594261D IN Equity,PRECON TECHNOLOG,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
1594208D IN Equity,GOVINDAM PROJECT,IN,Private Comp,--,--,--,--,--,--,--,--,Steel,Steel Producers,--,--
