ID,ACN,MatchedNames
comp_5883,159819173,"Alto Metals Limited,Alto Metals Pty Ltd,Enterprise Uranium Limited"
comp_5884,096424967,"Primary Gold Limited,Primary Gold Pty Limited,Primary Petroleum Pty Limited"
comp_5886,009241374,"Barrimoon N.L.,Finders Gold N.L.,Oropa Limited,Oropa N.L.,Sihayo Gold Limited,Sihayo Gold Pty Ltd"
comp_5887,009080406,"Geographe Resources Ltd,Newmex Exploration Ltd,Reliance Mining Limited,Reliance Mining Pty Ltd"
comp_5888,089826237,"Amex Resources Limited,Kanowna Technology Limited"
comp_5891,647135108,Lithium Energy Limited
comp_5892,061595051,"Amalg Resources Nl,Breakaway Resources Limited,Breakaway Resources Pty Ltd,Demetallica Limited,Demetallica Pty Ltd"
comp_5894,097904302,"Danakali Ltd,South Boulder Mines Ltd"
comp_5895,118619042,"Chesser Resources Ltd,Chesser Resources Pty Ltd"
comp_5897,120178949,"Energy And Minerals Australia Limited,Energy And Minerals Australia Pty Ltd,Narnoo Energy And Minerals Pty Ltd,Vimy Resources Limited,Vimy Resources Pty Ltd"
comp_5902,104261887,"Gladstone Nickel Limited,Gladstone Pacific Nickel Limited,Pearce Matheson Group Pty Ltd"
comp_5904,103423981,"Essential Metals Limited,Essential Metals Pty Ltd,Pioneer Nickel Limited,Pioneer Resources Limited"
comp_5905,062002475,"Tri Origin Australia N.L.,Tri Origin Minerals Ltd,Triausmin Limited,Triausmin Pty Ltd"
comp_5908,127446271,"Phoenix Copper Limited,Pnx Metals Limited"
comp_5909,138879928,"Aphrodite Gold Limited,Aphrodite Gold Pty Ltd"
comp_5910,008478653,"Mineral Commodities Limited,Mineral Commodities Ltd,Mineral Commodities N.L.,Woodsreef Mines Limited"
comp_5916,149789337,"Cassini Resources Limited,Cassini Resources Pty Ltd"
comp_5917,131445335,"Bidenergy Limited,Bill Identity Limited,Cove Energy Ltd,Cove Resources Limited,Optima Technology Group Ltd"
comp_5919,009173880,"Asia Pacific Limited,Danae Resources Limited,Danae Resources Nl,Danae Resources Pty Limited,Southern Sea Farms Ltd"
comp_5921,123920990,"Ultima United Limited,United Uranium Limited"
comp_5923,009079047,"Black Range Minerals Limited,Black Range Minerals Nl,Black Range Minerals Pty Limited,Gratton Gold Nl,Noble Resources N.L.,Uranium Australia Nl"
comp_5924,147411881,"Aquis Entertainment Limited,Aquis Entertainment Pty Ltd,Discovery Resources Limited"
comp_5926,006712956,"Australian Gold Resources Limited,Australian Gold Resources Pty Ltd"
comp_5928,113517203,"Amani Gold Limited,Burey Gold Limited,Mamba Resources Limited"
comp_5930,076577994,"Anatolia Energy Limited,Australian Wine Holdings Limited,Awh Corporation Limited,Hotham Valley Estate Limited,Hotham Valley Estate Pty Ltd,Hotham Wines Limited"
comp_5932,110233577,"Abra Mining Limited,Abra Mining Pty Limited"
comp_5934,106444606,"Auzex Resources Limited,Auzex Resources Pty Limited,Auzex Resources Pty Ltd,Bullabulling Operations Pty Ltd"
comp_5937,168928416,"Alt Resources Limited,Aurenne Alt Resources Ltd,Aurenne Alt Resources Pty Ltd,Aurenne Mt Ida Pty Ltd"
comp_5939,114175138,"Erongo Energy Limited,Explaurum Limited,Louisiana Petroleum Limited"
comp_5940,138358728,"Silver Metal Group Limited,Thomson Resources Ltd"
comp_5942,624972185,"Kingwest Resources Limited,Kingwest Resources Pty Ltd"
comp_5944,079902499,"Fox Resources Limited,Jundee Resources Limited,Jundee Resources Pty Ltd,Kilbinya Pty Ltd,Pentium Mining Pty Ltd"
comp_5948,141196545,"Renaissance Minerals Limited,Renaissance Minerals Pty Ltd"
comp_5950,057121749,"Australian Visual Communications Limited,Pay T.V. Installations (Qld) Pty. Ltd.,Pay Tv Installations Pty Ltd,Rocklands Richfield Limited,Rocklands Richfield Pci Limited,Rocklands Richfield Pty Limited"
comp_5954,114581047,"Magma Metals Limited,Magma Metals Pty Limited"
comp_5957,145011178,Breaker Resources Nl
comp_5960,125277634,"Bellevue Resources Limited,Meridian Minerals Limited,Meridian Minerals Pty Limited"
comp_5962,111977354,Maximus Resources Limited
comp_5963,148142634,"Ensurance Ltd,Ensurance Pty Ltd,Parker Resources Limited,Parker Resources Nl"
comp_5964,119494772,"Groote Resources Limited,Northern Manganese Limited,Ntm Gold Ltd,Redcliffe Project Ltd,Redcliffe Project Pty Ltd,Western Uranium Limited"
comp_5967,063293336,"Alliance Energy Limited,Alliance Gold Limited,Alliance Gold Mines N L,Alliance Resources Limited,Alliance Resources Pty Ltd"
comp_5971,063389079,"Australian Zircon Limited,Australian Zircon Nl,Erinbar Limited,Murray Basin Minerals Nl,Resource Development Corporation Nl,Roehampton Resources Nl,Southern Titanium Nl"
comp_5976,076696092,"Metallica Minerals Limited,Metallica Minerals N.L.,Metallica Minerals Pty Ltd"
comp_5977,061836708,"Ellendale Resources Nl,Ellendale Resources Pty Ltd,Kimberley Resources Nl"
comp_5979,000738885,"East Coast Minerals N.L.,Global Strategic Metals Ltd,Global Strategic Metals N.L.,Karratha Metals Group Limited"
comp_5985,125236731,"China Magnesium Corporation Limited,China Magnesium Corporation Pty Ltd,Sovran White International Limited"
comp_5986,121152001,"Ampella Mining Limited,Ampella Mining Pty Ltd"
comp_5987,661082435,"Toubani Resources Inc.,Toubani Resources Limited"
comp_5989,100405954,"Carrick Gold Limited,Carrick Resources Limited,Kalnorth Gold Mines Limited"
comp_5991,099862129,"Hannans Ltd,Hannans Reward Limited,Hannans Reward Nl,Redivium Limited"
comp_5992,106399311,"Big Un Limited,Republic Gold Limited"
comp_5993,125443076,"Bellamel Mining Limited,Bellamel Mining Pty Ltd"
comp_5995,009146794,"Dakota Minerals Limited,Exore Resources Ltd,Gold Partners Limited,Gold Partners N.L.,Novo Litio Ltd,Oroya Mining Limited,Perseus Erx Holdings Pty Ltd"
comp_5996,125578743,"Bardoc Gold Limited,Bardoc Gold Pty Ltd,Spitfire Materials Ltd,Spitfire Resources Limited"
comp_5999,139357967,"Coolgardie Super Pit Pty Ltd,Macphersons Resources Limited,Macphersons Resources Pty Limited,Macphersons Reward Gold Ltd,Macphersons Reward Gold Pty Ltd"
comp_6000,005482815,"A.G.D. Mining Limited,A.G.D. Mining Proprietary Limited,Antimony Gold Corporation Nl,Australian Gold Development No Liability,Indian Mining Corporation Limited,Indian Mining Corporation Nl,L-Tel Corporation Limited,Mandalay Resources Australia Pty Limited"
comp_6002,108958274,"Allied Brands Limited,Allied Consolidated Limited,Disruptive Investment Group Limited,Ibuynew Group Limited,Resa Group Limited,Tombador Iron Limited"
comp_6003,124873507,"Australian Gold Investments Limited,Cann Global Limited,Queensland Bauxite Limited"
comp_6006,126371828,"East Energy Resources Limited,Samurai Energy Limited"
comp_6008,009190167,"Cove Mining Nl,Cove Mining Pty Ltd"
comp_6010,147807814,"Klondyke Gold Ltd,Klondyke Gold Pty Ltd"
comp_6011,004119304,"Bintang Limited,Bintang Rubber Estates Limited,Envirostar Energy Limited,Green Pacific Energy Limited"
comp_6013,142774150,"Kumarina Copper Pty Ltd,Kumarina Resources Limited,Kumarina Resources Pty Ltd"
comp_6014,112712115,"Curnamona Energy Limited,Curnamona Energy Pty Limited,Nu Energy Resources Pty Ltd"
comp_6017,009245210,"Akd Limited,Australian Kimberley Diamonds Limited,Australian Kimberley Diamonds N.L.,Indo Mines Limited"
comp_6018,122751419,"Anchor Resources Limited,Anchor Resources Pty Limited,Pbix Pty Limited"
comp_6020,119956624,"Gbm Gold Ltd,Greater Bendigo Gold Mines Holdings Limited,Greater Bendigo Gold Mines Limited"
comp_6021,102426175,Paramount Mining Corporation Ltd
comp_6022,153234532,"Bullabulling Gold Limited,Bullabulling Gold Pty Ltd"
comp_6023,113446352,"Avocet Resources Limited,Avocet Resources Pty Ltd,Fast Reactor Pty Ltd,Lion One Australia Pty Ltd,U308 Limited"
comp_6024,121339704,India Resources Limited
comp_6025,124782038,"Atticus Inv Limited,Atticus Resources Limited,E79 Gold Mines Limited,Zamanco Minerals Limited"
comp_6027,120281969,"Centaurus Resources Limited,Centaurus Resources Pty Ltd"
comp_6029,645505406,Orexplore Technologies Limited
comp_6030,138222705,"Anova Metals Australia Pty Ltd,Exterra Resources Limited,Exterra Resources Pty Ltd,Linden Gold Limited,Linden Gold Pty Ltd,Second Fortune Gold Project Limited,Second Fortune Gold Project Pty Ltd"
comp_6032,008942809,"Australasian Resources Limited,Central Kalgoorlie Gold Mines Limited,Central Kalgoorlie Gold Mines N.L.,Sherlock Bay Nickel Corporation Limited"
comp_6033,120965095,"Bowen Energy Limited,Bowen Energy Pty Ltd"
comp_6035,115111763,"Magnis Energy Technologies Ltd,Magnis Resources Limited,Ryzon Materials Limited,Uranex Limited,Uranex Nl"
comp_6037,619035737,"Aic Resources Limited,Aic Resources Pty Ltd"
comp_6039,108112303,Cardno Limited
comp_6040,148860299,"Ausmex Mining Group Limited,Eumeralla Resources Ltd,Tombola Gold Ltd"
comp_6041,119484016,"Broad Resources Limited,Classic Minerals Limited"
comp_6043,145040857,"Caerus Resources Ltd.,Credo Resources Ltd,Vault Intelligence Limited,Vault Intelligence Proprietary Limited"
comp_6045,625237658,"Mont Royal Resources Limited,Mont Royal Resources Pty Ltd"
comp_6046,061375442,"Agri Energy Limited,Assemblebay Limited,Australian Ethanol Limited,Crest Magnesium Limited,Crest Magnesium Nl,Crest Resources Australia Nl,Indcor Limited,Province Resources Ltd,Scandivanadium Ltd,Sirocco Energy Ltd"
comp_6049,116931705,"Atlantic Tin Ltd,Kasbah Resources Limited,Kasbah Resources Pty Ltd"
comp_6050,008460366,"Kingsgate Chile Nl,Laguna Resources Nl,Southern Pacific Petroleum N.L."
comp_6051,168295092,"Torrens Mining Limited,Torrens Mining Pty Ltd"
comp_6052,099574991,"Jackson Gold Limited,Jackson Minerals Limited,Jackson Minerals Pty Ltd"
comp_6053,118522124,"Brumby Resources Limited,Firefly Resources Limited,Marindi Metals Limited,Sirius Resources Limited"
comp_6057,644982123,"Baudin Minerals Pty Ltd,Chemx Materials Limited,Nextgen Materials Limited,Nextgen Materials Pty Ltd"
comp_6059,110385709,"Bbc Resources Ltd,Dynasty Metals Australia Ltd,Dynasty Resources Limited"
comp_6060,115770226,"Spectrum Metals Limited,Spectrum Rare Earths Limited,Territory Uranium Company Ltd,Territory Uranium Company Pty Limited,Tuc Resources Ltd"
comp_6065,153876861,"Atrum Coal Limited,Atrum Coal Nl"
comp_6066,113654229,"Cogent Development Group Limited,Northern Mining Limited"
comp_6070,008676177,"Haoma Mining Nl,Haoma North West N.L."
comp_6071,098773785,"Chameleon Mining Nl,Kupang Resources Ltd,Kupang Resources Pty Ltd"
comp_6072,107817694,"Cape Alumina Ltd,Cape Alumina Pty Ltd,Kingaroy Aluminium Pty. Ltd.,Metro Bauxite Holding Pty Ltd"
comp_6073,135729252,"Resourcehouse Limited,Resourcehouse Pty Ltd"
comp_6074,009213763,"Atlantic Ltd,Atlantic Pty Ltd"
comp_6075,002529160,"Consolidated Feldspar Ltd,Consolidated Feldspar Pty Ltd,Farldraft Pty Ltd,Minerals Corporation Limited,Msm Corporation International Ltd"
comp_6076,147325620,"Cardinal Resources Limited,Cardinal Resources Pty Ltd,Heguy Resources Ltd,Ridge Resources Ltd"
comp_6077,118710508,"Balkans Gold Limited,Citation Resources Ltd,Clean Global Energy Limited,Entyr Limited,International Resource Holdings Limited,Pearl Global Limited"
comp_6081,060628524,Hampton Hill Mining Nl
comp_6082,158432270,"Igo Windward Pty Ltd,Independence Windward Pty Ltd,Windward Resources Ltd,Windward Resources Pty Ltd"
comp_6083,112609846,"Arrow Minerals Ltd,Segue Resources Limited"
comp_6086,123821929,"Aurium Resources Limited,Aurium Resources Pty Ltd"
comp_6088,118060441,"Sierra Mining Limited,Sierra Mining Pty Ltd"
comp_6089,639228550,"92 Energy Limited,92 Energy Pty Ltd,Terra Metallis Pty Ltd"
comp_6091,112257299,"Green Dragon Resources Limited,Trafford Resources Limited,Trafford Resources Pty Ltd"
comp_6092,097650194,"Braeside Australia Limited,Siberia Mining Corporation Limited,Siberia Mining Corporation Pty Ltd"
comp_6094,009153119,"Gem Exploration & Minerals Limited,Merlin Diamonds Limited,North Australian Diamonds Ltd,Striker Resources Limited,Striker Resources N.L."
comp_6096,115819479,"Abyssinian Gold Ltd,Gregory Resources Limited,Hodges Resources Limited"
comp_6097,144079667,"Aston Minerals Limited,European Cobalt Ltd,Western Manganese Limited,Western Mining Network Limited"
comp_6099,145891907,Invictus Gold Limited
comp_6100,121511886,"Rolek Resources Ltd,Shaw River Manganese Limited,Shaw River Resources Limited"
comp_6101,000752849,"Abilene Oil And Gas Limited,Eromanga Hydrocarbons Limited,Eromanga Hydrocarbons N L,Kratos Minerals N L,Kratos Uranium N.L.,World Oil Resources Ltd"
comp_6103,123629863,"Atom Energy Ltd,Excelsior Gold Limited,Excelsior Gold Pty Ltd"
comp_6105,082140252,"Korab Resources Limited,Melrose Metals & Minerals Limited"
comp_6108,001836586,"Carbon Minerals Limited,Carbon Minerals N L"
comp_6109,060628202,"Comet Gold Nl,Comet Resources Limited,Comet Resources Nl"
comp_6110,603812997,"Colonial Goldfields Limited,Colonial Goldfields Pty Limited,Green & Gold Minerals Limited,Green & Gold Minerals Pty Limited,Wandoo Gold Pty Limited"
comp_6111,149219974,"Orinoco Gold Limited,Strickland Resources Limited"
comp_6112,000716012,Southern Cross Exploration Nl
comp_6115,115157689,"Fair Star Resources Limited,Fairstar Resources Limited"
comp_6116,100373635,International Base Metals Limited
comp_6117,153219848,"Newfield Resources Limited,Qvb Pty Ltd"
comp_6119,061219985,"Asia-Pacific Minerals N.L.,Balamara Resources Limited,Caledonian Pacific Minerals N.L.,Quadtel Limited,Quadtel Nl,Sultan Corporation Limited,Wytomic Limited"
comp_6122,089093943,"Creat Resources Holdings Limited,Zeehan Zinc Limited,Zeehan Zinc Pty Ltd"
comp_6124,009163919,"Deep Sea Fisheries Limited,Deep Sea Fisheries Pty Ltd,Dsf International Holdings Limited,Niuminco Group Limited"
comp_6125,000751093,"Electrometals Mining Limited,Electrometals Technologies Limited,Emew Clean Technologies Pty Ltd,Euralba Mining Ltd,Euralba Mining N.L.,Secured Loans & Developments Ltd"
comp_6126,005583031,"Mount Rommel Mining Limited,Mount Rommel Mining Pty. Ltd.,Murray Breweries Services Pty. Ltd.,Ni Verity Pty. Ltd."
comp_6127,060352990,"Nucoal Resources Limited,Nucoal Resources Nl,Supersorb Environmental Nl,Talon Gold N.L.,Talon Resources Nl"
comp_6128,055719394,"St Francis Group Ltd,St Francis Mining Ltd,St Francis Mining No Liability,Sundance Resources Limited"
comp_6129,109829334,"Van Der Meer Group Pty Ltd,Vdm Group Limited"
comp_6130,141128841,"Haranga Resources Limited,Haranga Resources Pty Ltd"
comp_6135,121081105,Sinovus Mining Ltd
comp_6136,120917535,"Argo Exploration Limited,Argos Exploration Limited"
comp_6139,677801455,Noble Metals Limited
comp_6140,145701033,Elsmore Resources Ltd
comp_6141,107180441,"Austar Gold Limited,Condor Mining Corporation Limited,Magma Mining Corporation Limited,Mantle Mining Corporation Ltd"
comp_6142,149001347,"China Mining Limited,China Mining Pty Ltd,Global Fortune Investment Limited"
comp_6144,067519779,"Crater Gold Mining Limited,Croydon Critical Minerals Limited,Croydon Gold Pty Ltd,Gold Anomaly Limited,Gold Aura Limited"
comp_6145,603637083,Soon Mining Limited
comp_6146,123939042,Bassari Resources Limited
comp_6147,009607676,"Plentex Limited,Plenty River Corporation Limited,Plenty River Mining Co. N.L.,Plenty River Mining Company (N.T.) Limited,Plenty River Mining Company (N.T.) Pty. Ltd."
comp_6148,009076242,"Austsino Resources Group Limited,Greater Pacific Gold Limited,Greater Pacific Gold N.L.,Padbury Mining Limited,Riverina Gold Mines Nl,Riverina Gold N.L."
comp_6149,120787859,"Central Australian Phosphate Limited,Central Australian Phosphate Pty Ltd,Nupower Resources Ltd"
comp_6150,650754484,"Aeramentum Resources Limited,Aeramentum Resources Pty Ltd"
comp_6151,112714397,"Uranium Exploration Australia Ltd,Uxa Resources Ltd"
comp_6153,008877745,"E-Com Multi Limited,Ochre Group Holdings Limited,Rico Resources Limited,Stirling Petroleum N.L.,Stirling Resources N.L."
comp_6154,131641953,Churchill Mining Plc
comp_6155,126797573,"Outback Exploration Limited,Outback Metals Limited,Outback Metals Proprietary Limited"
comp_6156,096142737,"Orion Metals Limited,Queensland Gold And Minerals Limited,Queensland Tantalite Pty Ltd"
comp_6157,125721075,"Allkem Financial Services Pty Ltd,General Mining Corporation Limited,General Mining Corporation Pty Ltd"
comp_6158,003331682,"Dakota Consolidated Mines Nl,Pegasus Mines (No 2) N L,Pegmont Mines Limited,Pegmont Mines N.L."
comp_6159,099544680,"Corvette Resources Limited,County Diamonds Limited,International Goldfields Limited,Tianshan Goldfields Limited"
comp_6160,132035842,"Scandinavian Resources Ltd,Scandinavian Resources Pty Ltd"
comp_6164,150173032,"Bora Bora Resources Limited,Choco Resources Limited"
comp_6165,112320251,"Azumah Resources Limited,Azumah Resources Pty Limited"
comp_6168,643844544,Ozz Resources Limited
comp_6171,097532137,"Europa Metals Ltd,Ferrum Crescent Limited,Washington Resources Limited,Witkop Mining Limited"
comp_6173,123879416,"Global Gold Holdings Limited,Irich Financial Solutions Limited,Plc Financial Solutions Limited"
comp_6174,090074785,"Country Downs Pty Ltd,Golden Gate Petroleum Ltd,Goldoz Limited,Mustang Resources Limited,New Energy Minerals Ltd,Ogi Group Ltd,Valdera Resources Limited,Valdera Resources Pty Ltd"
comp_6177,168910978,"Tian Poh Resources Limited,Tipo Asia Resources Limited"
comp_6179,119383578,"Chant West Holdings Limited,Consolidated Financial Holdings Limited,Enzumo Limited,Goldminex Resources Limited"
comp_6180,008915311,"China Camp Tin N.L.,Gondwana Resources Limited,Gondwana Resources N.L.,Pine Creek Gold N.L.,Southern Ventures N.L."
comp_6187,605659970,Consolidated Africa Limited
comp_6191,141677385,"Indochine Mining Limited,Summit Gold Limited"
comp_6195,145676900,"Coolgardie Minerals Limited,Golden Eagle Mining Ltd"
comp_6198,120348683,"Zamia Gold Mines Limited,Zamia Metals Limited"
comp_6199,103280235,Prosperity Resources Limited
comp_6201,648372516,Dmc Mining Limited
comp_6203,004287790,"Bifox Limited,Kornblums Furnishings Limited,Phillips River Mining Limited,Phillips River Mining Nl,Tectonic Resources Limited,Tectonic Resources No Liability"
comp_6205,149136783,"County Coal Limited,County Coal Pty Ltd,County International Limited"
comp_6211,100684053,Cougar Metals Nl
comp_6212,146243843,Nemex Resources Limited
comp_6213,065212679,"Afminex Limited,Caspian Oil & Gas Limited,Equus Mining Limited,Leo Shield Exploration Limited,Leo Shield Exploration Nl,Shield Equities Limited,Shield Telecommunications Limited"
