companyID:ID,name:string,Ticker:string,ACN:int,Market Cap:float,Revenue:Y:float,Tot Assets:Y:float,Number of Employees:LF:int,Company Description:string,Linkedin_empCount:int,Linkedin_Followers:int
comp_4406,GT Gold Holdings Ltd,8299 HK Equity,,593280000.0,258740000.0,345810000.0,154,"GT Gold Holdings Limited operates as a mining company. The Company focuses ongold exploration, mining, and mineral processing in the Peoples Republic ofChina. GT Gold Holdings current principal gold project-Taizhou Mininglocates in Tongguan County, Shaanxi Province along the Xiao Qinlin MineralizedBelt.",,
comp_4407,Persistence Resources Group Ltd,2489 HK Equity,,588300000.0,105260000.0,277970000.0,485,"Persistence Resources Group Ltd operates as a gold exploration, mining andprocessing company. The Company processes and sells gold bullion derived fromgold concentrates. Persistence Resources Group provides its services throughoutHong Kong.",,
comp_4408,Viettel Construction Joint Stock Corp,CTR VN Equity,,587040000.0,763390000.0,450830000.0,,,,
comp_4409,Tharisa PLC,THA SJ Equity,,583820000.0,1090000000.0,1740000000.0,,,,
comp_4410,kneat.com inc,KSI CN Equity,,573450000.0,54170000.0,139970000.0,,,,
comp_4411,China Metal Products,1532 TT Equity,,570130000.0,851120000.0,2610000000.0,,,,
comp_4412,Kenmare Resources PLC,KMR LN Equity,,564660000.0,629030000.0,2120000000.0,,,,
comp_4413,Cia Electro Metalurgica SA,ELECM CI Equity,,556120000.0,2090000000.0,2630000000.0,4000,,,
comp_4414,Endomines Finland Oyj,PAMPALO FH Equity,,553180000.0,47070000.0,126830000.0,62,,,
comp_4415,Krakatau Steel Persero Tbk PT,KRAS IJ Equity,,549280000.0,1450000000.0,4680000000.0,4000,,,
comp_4416,A2Z Cust2Mate Solutions Corp,AZ US Equity,,543880000.0,10870000.0,30520000.0,,,,
comp_4417,Stalprodukt SA,STP PW Equity,,542090000.0,1460000000.0,1920000000.0,,,,
comp_4418,Meridian Mining UK Societas,MNO CN Equity,,538060000.0,,18160000.0,,,,
comp_4419,Empresa Siderurgica del Peru SAA,SIDERC1 PE Equity,,536240000.0,981920000.0,738330000.0,,,,
comp_4420,Daaz Bara Lestari Tbk PT,DAAZ IJ Equity,,532460000.00000006,969310000.0,510420000.0,,,,
comp_4421,PC1 Group JSC,PC1 VN Equity,,528230000.0,610790000.0,1330000000.0,2000,,,
comp_4422,Sarkuysan Elektrolitik Bakir Sanayi ve Ticaret AS,SARKY TI Equity,,524240000.0,2740000000.0,914820000.0,1000,,,
comp_4423,FSE Lifestyle Services Ltd,331 HK Equity,,520360000.0,1650000000.0,757850000.0,26000,,,
comp_4424,YC INOX Co Ltd,2034 TT Equity,,518530000.0,685920000.0,1110000000.0,,,,
comp_4425,Song Da Corp,SJG VN Equity,,508950000.0,334880000.0,1410000000.0,3000,,,
comp_4426,Aumas Resources Bhd,AUMAS MK Equity,,502890000.0,41070000.0,152900000.0,,,,
comp_4427,Aclara Resources Inc,ARA CN Equity,,501180000.0,,248820000.0,,,,
comp_4428,Tang Eng Iron Works Co Ltd,2035 TT Equity,,495880000.0,575730000.0,873860000.0,,,,
comp_4429,CNMC Goldmine Holdings Ltd,CNMC SP Equity,,493720000.0,98890000.0,117510000.0,,,,
comp_4430,ZG Group,6676 HK Equity,,490830000.0,301480000.0,2090000000.0,1000,"ZG Group offers metal transaction services. The Company provides online steeltrading, logistics, warehousing, software-as-a-service (SaaS) products, and bigdata analytics services. ZG Group also conducts electronics and industrialcontrol businesses.",,
comp_4431,QST International Corp,8349 TT Equity,,488560000.0,620470000.0,1060000000.0,,,,
comp_4432,Phousy Construction and Development Public Co,PCD LS Equity,,482840000.0,,59650000.0,,,,
comp_4433,Cognor Holding SA,COG PW Equity,,482450000.0,873810000.0,1030000000.0,1000,,,
comp_4434,Queen's Road Capital Investment Ltd,QRC CN Equity,,482120000.0,,418550000.0,,,,
comp_4435,Astrindo Nusantara Infrastructure Tbk PT,BIPI IJ Equity,,481200000.0,853830000.0,2730000000.0,314,,,
comp_4436,Anglo Asian Mining PLC,AAZ LN Equity,,479630000.0,60040000.0,237070000.0,939,,,
comp_4437,China Next-Gen Commerce and Supply Chain Ltd,3928 HK Equity,,476420000.0,63330000.0,78230000.0,191,,,
comp_4438,Sumber Global Energy PT,SGER IJ Equity,,473750000.0,1410000000.0,461090000.0,85,,,
comp_4439,KME Group SpA,KME IM Equity,,473510000.0,2670000000.0,3310000000.0,,,,
comp_4440,Chi Yi Hsin Technology Co Ltd,7848 TT Equity,,471940000.0,89210000.0,112280000.0,131,,,
comp_4441,Trakcja SA,TRK PW Equity,,469640000.0,801460000.0,650330000.0,,,,
comp_4442,Thye Ming Industrial Co Ltd,9927 TT Equity,,469080000.0,404000000.0,362770000.0,,,,
comp_4443,Coteccons Construction JSC,CTD VN Equity,,468080000.0,1510000000.0,1720000000.0,3000,,,
comp_4444,Bali Towerindo Sentra Tbk PT,BALI IJ Equity,,467250000.0,100030000.0,604030000.0,650,,,
comp_4445,Torpol SA,TOR PW Equity,,466120000.0,555590000.0,471680000.0,797,,,
comp_4446,Eisen und Huettenwerke AG,EIS GR Equity,,465760000.0,16079999.999999998,168380000.0,3000,,,
comp_4447,Etteplan Oyj,ETTE FH Equity,,465260000.0,592160000.0,498210000.0,4000,,,
comp_4448,Nam Kim Steel JSC,NKG VN Equity,,463230000.0,1250000000.0,857680000.0,2000,,,
comp_4449,Moreld AS,MORLD NO Equity,,461120000.0,1000000000.0,1020000000.0,,,,
comp_4450,Jiu Han System Technology Co Ltd,6903 TT Equity,,460190000.0,136330000.0,187480000.0,,,,
comp_4451,Blue Gold Ltd,BGL US Equity,,454360000.0,,,,,,
comp_4452,Bauer AG,B5A0 GR Equity,,444780000.0,3340000000.0,2820000000.0,13000,,,
comp_4453,Vivo Energy Mauritius Ltd,SHELL MP Equity,,432210000.0,620030000.0,173770000.0,,,,
comp_4454,Shougang Century Holdings Ltd,103 HK Equity,,423050000.0,465910000.0,720490000.0,2000,,,
comp_4455,China Steel Structure Co Ltd,2013 TT Equity,,422780000.0,930240000.0,729090000.0,,,,
comp_4456,Izmir Demir Celik Sanayi AS,IZMDC TI Equity,,421220000.0,2150000000.0,2000000000.0,2000,,,
comp_4457,STP & I PCL,STPI TB Equity,,420330000.0,107880000.0,734820000.0,,,,
comp_4458,Teixeira Duarte SA,TDSA PL Equity,,419090000.0,1270000000.0,2440000000.0,,,,
comp_4459,Rayzher Industrial Co Ltd,7703 TT Equity,,416830000.0,92160000.0,130800000.0,,,,
comp_4460,APAC Resources Ltd,1104 HK Equity,,415980000.0,231940000.0,809710000.0,16,APAC Resources Limited is an investment holding company. The Company isprincipally involved in investments in global resources companies andcommodity trading. APAC has offices in Hong Kong and Shanghai.,,
comp_4461,Capital Ltd,CAPD LN Equity,,414970000.0,527800000.0,827370000.0,,,,
comp_4462,OKP Holdings Ltd,OKP SP Equity,,409480000.0,206240000.0,365420000.0,,,,
comp_4463,Dwi Guna Laksana Tbk PT,DWGL IJ Equity,,409220000.0,319190000.0,159060000.0,44,,,
comp_4464,Sociedad Minera Corona SA,MINCORI1 PE Equity,,403700000.0,193130000.0,405730000.0,,,,
comp_4465,Cie d'Entreprises CFE,CFEB BB Equity,,400540000.0,1940000000.0,1840000000.0,,,,
comp_4466,Alro SA,ALR RO Equity,,399490000.0,1120000000.0,1090000000.0,,,,
comp_4467,Lanna Resources PCL,LANNA TB Equity,,397580000.0,894230000.0,691420000.0,,,,
comp_4468,Malaysia Smelting Corp Bhd,SMELT MK Equity,,394100000.0,561470000.0,492970000.0,,,,
comp_4469,Luda Technology Group Ltd,LUD US Equity,,392610000.0,68040000.0,63550000.0,,"Luda Technology Group Limited operates as a holding company. The Company,through its subsidiaries, manufactures and trades stainless and carbon steelflanges and fittings products. Luda Technology Group serves customersworldwide.",,
comp_4470,CNNC International Ltd,2302 HK Equity,,392590000.0,357910000.0,183180000.0,34,CNNC International Limited participates in uranium products trading and othernuclear power generation projects.,,
comp_4471,Misr National Steel Ataqa,ATQA EY Equity,,388210000.0,187150000.0,148670000.0,,,,
comp_4472,Invercap SA,INVERC CI Equity,,385600000.0,2850000000.0,11490000000.0,,,,
comp_4473,Bursa Cimento Fabrikasi AS,BUCIM TI Equity,,384170000.0,545560000.0,868880000.0,1000,,,
comp_4474,Southern Alliance Mining Ltd,SAML SP Equity,,384070000.0,53850000.0,128740000.0,,,,
comp_4475,BMS Birlesik Metal Sanayi VE Ticaret AS,BMSTL TI Equity,,383560000.0,82730000.0,95180000.0,217,,,
comp_4476,Prolintas Infra Business Trust,PLINTAS MK Equity,,380580000.0,106760000.0,1320000000.0,,,,
comp_4477,Atlas Consolidated Mining & Development Corp,AT PM Equity,,378730000.0,493340000.0,1940000000.0,,,,
comp_4478,Alucon PCL,ALUCON TB Equity,,376250000.0,267550000.0,374710000.0,,,,
comp_4479,South Manganese Investment Ltd,1091 HK Equity,,375070000.0,2570000000.0,1830000000.0,5000,"South Manganese Investment Limited mines and processes manganese. The Companyprovides manganese concentrates and natural discharging manganese powdermining, beneficiation, concentrating, and grinding and production services.South Manganese Investment markets its products worldwide.",,
comp_4480,Rana Gruber ASA,RANA NO Equity,,374880000.0,234690000.0,236810000.0,,,,
comp_4481,Alfen N.V.,ALFEN NA Equity,,373990000.0,799850000.0,606970000.0,,,,
comp_4482,Central Omega Resources Tbk PT,DKFT IJ Equity,,371980000.0,139750000.0,252580000.0,117,,,
comp_4483,Citra Tubindo Tbk PT,CTBN IJ Equity,,371450000.0,385110000.0,321140000.0,741,,,
comp_4484,Echeverria Izquierdo SA,EISA CI Equity,,370990000.0,865760000.0,895220000.0,,,,
comp_4485,Golden Eagle Energy Tbk PT,SMMT IJ Equity,,370890000.0,78140000.0,127880000.0,123,,,
comp_4486,Doktas Dokumculuk Ticaret Ve Sanayi AS,DOKTA TI Equity,,365640000.0,551660000.0,690390000.0,3000,,,
comp_4487,Sheng Yu Steel Co Ltd,2029 TT Equity,,359200000.0,646640000.0,567650000.0,,,,
comp_4488,Deutsche Rohstoff AG,DR0 GR Equity,,358610000.0,386150000.0,924400000.0,,,,
comp_4489,Ramada Investimentos E Industria SA,RAM PL Equity,,357620000.0,16730000.0,238520000.0,,,,
comp_4490,United Alloy-Tech Co,3162 TT Equity,,355060000.0,219750000.0,382030000.0,,,,
comp_4491,China Ecotek Corp,1535 TT Equity,,343490000.0,512880000.0,352900000.0,,,,
comp_4492,Samindo Resources TBK PT,MYOH IJ Equity,,341320000.0,272330000.0,362350000.0,1000,,,
comp_4493,Vietnam Steel Corp,TVN VN Equity,,338990000.0,2190000000.0,1590000000.0,6000,,,
comp_4494,Centratama Telekomunikasi Indonesia Tbk PT,CENT IJ Equity,,337690000.0,235720000.0,2770000000.0,325,,,
comp_4495,Maxicity Holdings Ltd,2295 HK Equity,,335400000.0,40000000.0,23300000.0,,,,
comp_4496,Kirac Galvaniz Telekominikasyon Metal Makine Insaat Elektrik Sanayi VE TicaretAS,TCKRC TI Equity,,334360000.0,76300000.0,202730000.0,136,,,
comp_4497,Rich Development Co Ltd,5512 TT Equity,,332730000.0,281110000.0,2040000000.0,,,,
comp_4498,Lubelski Wegiel Bogdanka SA,LWB PW Equity,,332670000.0,1400000000.0,1530000000.0,6000,,,
comp_4499,Azienda Bresciana Petroli Nocivelli SpA,ABP IM Equity,,330970000.0,117250000.0,156770000.0,,,,
comp_4500,Galfar Engineering & Contracting SAOG,GECS OM Equity,,329070000.0,1130000000.0,1250000000.0,,,,
comp_4501,Emilia Development Ltd,EMDV IT Equity,,328660000.0,846430000.0,1140000000.0,,,,
comp_4502,Mayer Steel Pipe Corp,2020 TT Equity,,328110000.0,247580000.0,408570000.0,,,,
comp_4503,Jiin Yeeh Ding Enterprise Co Ltd,8390 TT Equity,,325380000.0,233140000.0,191350000.0,,,,
comp_4504,Yee Hop Holdings Ltd,1662 HK Equity,,323700000.0,218250000.0,206720000.0,354,,,
comp_4505,Build King Holdings Ltd,240 HK Equity,,322080000.0,2790000000.0,1760000000.0,4000,,,
comp_4506,Alumil Aluminium Industry SA,ALMY GA Equity,,316450000.0,746530000.0,815580000.0,3000,,,
comp_4507,Lepanto Consolidated Mining Co,LC PM Equity,,315340000.0,74130000.0,439420000.0,,,,
comp_4508,Airtificial Intelligence Structures SA,AI SM Equity,,314930000.0,180560000.0,385690000.0,,,,
comp_4509,Access Engineering PLC,AEL SL Equity,,311800000.0,177980000.0,595100000.0,,,,
comp_4510,BSRM Steels Ltd,BSRM BD Equity,,305440000.0,1140000000.0,1240000000.0,,,,
comp_4511,Aracord Nusantara Group Tbk PT,RONY IJ Equity,,303710000.0,248730.0,717850.0,10,,,
comp_4512,Kung Sing Engineering Corp,5521 TT Equity,,300230000.0,335310000.0,595510000.0,,,,
comp_4513,Metaspacex Ltd,1796 HK Equity,,299520000.0,51970000.0,34000000.0,55,,,
comp_4514,Ever Glory United Holdings Ltd,EGUH SP Equity,,297580000.0,84730000.0,56960000.0,,,,
comp_4515,Liton Technology Corp,6175 TT Equity,,296770000.0,199580000.0,313980000.0,,,,
comp_4516,Long Bon International Co Ltd,2514 TT Equity,,292250000.0,1180000000.0,1960000000.0,,,,
comp_4517,S-Tech Corp,1584 TT Equity,,292050000.0,136030000.0,387550000.0,,,,
comp_4518,Gruvaktiebolaget Viscaria,VISC SS Equity,,290510000.0,,259430000.0,38,,,
comp_4519,TREVI - Finanziaria Industriale SpA,TFIN IM Equity,,290460000.0,1070000000.0,1260000000.0,3000,,,
comp_4520,Hod Assaf Industries Ltd,HOD IT Equity,,289930000.0,844540000.0,565550000.0,,,,
comp_4521,KOC Metalurji AS,KOCMT TI Equity,,289740000.0,664020000.0,,,,,
comp_4522,Tata Steel Thailand PCL,TSTH TB Equity,,289370000.0,1100000000.0,741760000.0,,,,
comp_4523,Steel Pipe Industry of Indonesia PT,ISSP IJ Equity,,287730000.0,585180000.0,824650000.0,996,,,
comp_4524,International Steels Ltd,ISL PA Equity,,282540000.0,344430000.0,267320000.0,677,,,
comp_4525,Thintech Materials Technology Co Ltd,3663 TT Equity,,282400000.0,248730000.0,210820000.0,,,,
comp_4526,Phoenix Asia Holdings Ltd,PHOE US Equity,,281630000.0,11310000.0,8600000.0,,,,
comp_4527,WEI Chih Steel Industrial Co Ltd,2028 TT Equity,,279330000.0,481590000.0,488720000.0,,,,
comp_4528,Hock Lian Seng Holdings Ltd,HLSH SP Equity,,277810000.0,208180000.0,416960000.0,,,,
comp_4529,Hillcon Tbk PT,HILL IJ Equity,,276340000.0,377420000.0,624430000.0,3000,,,
comp_4530,Koh Brothers Eco Engineering Ltd,KBE SP Equity,,276130000.0,169050000.0,310740000.0,,,,
comp_4531,Nordic Mining ASA,NOM NO Equity,,274140000.0,,462620000.0,,,,
comp_4532,Bougainville Copper Ltd,BOC AU Equity,7497869,272720000.0,,36690000.0,,,,
comp_4533,Zhaobangji Lifestyle Holdings Ltd,1660 HK Equity,,271810000.0,38960000.0,85670000.0,395,,,
comp_4534,Atok-Big Wedge Co Inc,AB PM Equity,,270790000.0,,26450000.0,,,,
comp_4535,Easy Smart Group Holdings Ltd,2442 HK Equity,,265730000.00000003,68870000.0,61190000.0,,,,
comp_4536,Gunung Raja Paksi Tbk PT,GGRP IJ Equity,,264510000.0,533560000.0,1280000000.0,2000,,,
comp_4537,Dana Brata Luhur Tbk PT,TEBE IJ Equity,,264270000.0,54200000.0,115450000.0,308,,,
comp_4538,GEVORKYAN as,GEV CP Equity,,263040000.00000003,124140000.0,328180000.0,166,,,
comp_4539,Dat Phuong Group JSC,DPG VN Equity,,259810000.0,216590000.0,407210000.0,847,,,
comp_4540,Chun YU Works & Co Ltd,2012 TT Equity,,259130000.0,432890000.0,597710000.0,,,,
comp_4541,Kao Hsing Chang Iron & Steel,2008 TT Equity,,256520000.0,68880000.0,387760000.0,,,,
comp_4542,Bangladesh Steel Re-Rolling Mills Ltd,BASR BD Equity,,256310000.0,1150000000.0,1270000000.0,,,,
comp_4543,Adhi Kartiko Pratama PT,NICE IJ Equity,,255700000.0,58920000.0,40660000.0,656,,,
comp_4544,Namib Minerals,NAMM US Equity,,255600000.0,,58820000.0,,,,
comp_4545,Jiin Ming Industry Co Ltd,3230 TT Equity,,254930000.0,21030000.0,69820000.0,,,,
comp_4546,Sailfish Royalty Corp,FISH CN Equity,,248760000.0,4310000.0,63190000.0,,,,
comp_4547,CBH Engineering Holding Bhd,CBHB MK Equity,,244040000.0,90170000.0,57680000.0,,,,
comp_4548,Cypark Resources Bhd,CYP MK Equity,,243170000.0,54290000.0,1060000000.0,,,,
comp_4549,Chien Kuo Construction Co Ltd,5515 TT Equity,,241860000.0,289100000.0,447300000.0,,,,
comp_4550,Oron Group Investments & Holdings Ltd,ORON IT Equity,,241680000.0,762720000.0,715990000.0,,,,
comp_4551,Triocean Industrial Corp Co Ltd,1472 TT Equity,,239760000.0,110310000.0,223900000.0,,,,
comp_4552,Buma Internasional Grup Tbk PT,DOID IJ Equity,,239510000.0,2660000000.0,2570000000.0,14000,,,
comp_4553,Train Alliance AB,TRAINB SS Equity,,238630000.0,37250000.0,261940000.0,,,,
comp_4554,Julius Berger Nigeria PLC,JBERGER NL Equity,,237300000.0,597080000.0,1070000000.0,,,,
comp_4555,Eltel AB,ELTEL SS Equity,,237120000.0,1360000000.0,979520000.0,4000,,,
comp_4556,Rainbow Rare Earths Ltd,RBW LN Equity,,236180000.0,,24390000.0,,,,
comp_4557,Erciyas Celik Boru Sanayi AS,ERCB TI Equity,,234930000.0,335060000.0,583860000.0,427,,,
comp_4558,Lianyou Metals Co Ltd,7610 TT Equity,,234190000.0,51900000.0,93390000.0,,,,
comp_4559,Al Jazeera Steel Products Co SAOG,ATMI OM Equity,,233370000.0,577840000.0,509570000.0,,,,
comp_4560,Ge-Shen Corp Bhd,GSCB MK Equity,,233360000.0,91290000.0,132530000.0,,,,
comp_4561,Gemfields Group Ltd,GML SJ Equity,,230830000.0,323010000.0,988250000.0,4000,,,
comp_4562,Mandiri Herindo Adiperkasa Tbk PT,MAHA IJ Equity,,230520000.0,243320000.0,268750000.0,2000,,,
comp_4563,Wing Lee Development Construction Holdings Ltd,9639 HK Equity,,228150000.0,141100000.0,117230000.0,376,,,
comp_4564,Brockman Mining Ltd,159 HK Equity,143211867,227780000.0,,136590000.0,14,"Brockman Mining Limited provides iron ore mining services. The Company focuseson exploration, development, and management of iron ore reserves. BrockmanMining serves customers in Hong Kong.",3,36
comp_4565,NRC Group ASA,NRC NO Equity,,226830000.0,971800000.0,653700000.0,,,,
comp_4566,Bukaka Teknik Utama Tbk PT,BUKK IJ Equity,,224660000.0,348760000.0,909870000.0,482,,,
comp_4567,Kuwait Co for Process Plant Construction & Contracting SAK /The,KCPC KK Equity,,224330000.0,195660000.0,282540000.0,,,,
comp_4568,Ha Giang Mineral and Mechanics JSC,HGM VN Equity,,223750000.0,22430000.0,26950000.0,144,,,
comp_4569,Mendelson Infrastructures & Industries Ltd,MNIN IT Equity,,220010000.0,419840000.0,436870000.0,,,,
comp_4570,Kuwait Foundry Co SAK,KFOUC KK Equity,,219580000.0,3310000.0,87400000.0,,,,
comp_4571,WK Group Holdings Ltd,2535 HK Equity,,218180000.0,77450000.0,65209999.99999999,142,,,
comp_4572,Cemas Dokum Sanayi AS,CEMAS TI Equity,,217780000.0,86940000.0,198740000.0,426,,,
comp_4573,Tung Mung Development Co Ltd,1480 TT Equity,,216170000.0,410520000.0,319830000.0,,,,
comp_4574,Southern Steel Bhd,SSB MK Equity,,213990000.0,744370000.0,506350000.0,,,,
comp_4575,Quintain Steel Co Ltd,2017 TT Equity,,212460000.0,154980000.0,652620000.0,,,,
comp_4576,OM Holdings Ltd,OMH AU Equity,81028337,210720000.0,992310000.0,1520000000.0,,,,
comp_4577,Cemtas Celik Makina Sanayi Ve Ticaret AS,CEMTS TI Equity,,209510000.0,266840000.0,290400000.0,412,,,
comp_4578,Samaiden Group Bhd,SAMAIDEN MK Equity,,209170000.0,124160000.0,205080000.0,,,,
comp_4579,ATE Energy International Co Ltd,6179 TT Equity,,209070000.0,196280000.0,419330000.0,,,,
comp_4580,Asiabest Group International Inc,ABG PM Equity,,207480000.0,,7080000.0,,,,
comp_4581,Yieh Hsing Enterprise Co Ltd,2007 TT Equity,,206520000.0,325900000.0,624710000.0,,,,
comp_4582,Sinar Terang Mandiri Tbk PT,MINE IJ Equity,,206280000.0,202640000.0,160480000.0,166,,,
comp_4583,Accel Group Holdings Ltd,1283 HK Equity,,203960000.0,109550000.0,121170000.0,238,,,
comp_4584,Ingevec SA,INGEVEC CI Equity,,202250000.0,390120000.0,410600000.0,,,,
comp_4585,China Daye Non-Ferrous Metals Mining Ltd,661 HK Equity,,198710000.0,12190000000.0,5730000000.0,5000,"China Daye Non-Ferrous Metals Mining Ltd., through its subsidiaries, currentlypossesses various wolfram mines and a molybdenum mine in the Republic ofMongolia along with a number of silver and copper mines in Xinjiang Province,the PRC.",,
comp_4586,Froch Enterprise Co Ltd,2030 TT Equity,,196970000.0,585600000.0,596100000.0,,,,
comp_4587,Pantech Group Holdings Bhd,PGHB MK Equity,,195790000.0,320210000.0,542620000.0,,,,
comp_4588,Bumech SA,BMC PW Equity,,195300000.0,156170000.0,165060000.0,,,,
comp_4589,Orosur Mining Inc,OMI CN Equity,,193740000.0,,8119999.999999999,,,,
comp_4590,Constructora Conconcreto SA,CONCONC CB Equity,,192870000.0,329340000.0,811220000.0,,,,
comp_4591,MCS Steel PCL,MCS TB Equity,,192350000.0,235890000.0,285430000.0,,,,
comp_4592,Iron & Steel for Mines & Quarries,ISMQ EY Equity,,191710000.0,42080000.0,40440000.0,,,,
comp_4593,Taung Gold International Ltd,621 HK Equity,,190940000.0,,547670000.0,24,Taung Gold International Ltd. is a mineral exploration and production company.The Company is a gold exploration and development company focused ondeveloping assets in South Africa. Taung Gold's  projects are the Evander in theMpumalanga Province and Jeanette in the Free State Province.,,
comp_4594,CIENCO4 Group JSC,C4G VN Equity,,188910000.0,197680000.0,596940000.0,485,,,
comp_4595,New Best Wire Industrial Co Ltd,5013 TT Equity,,185340000.0,375020000.0,420400000.0,,,,
comp_4596,LCY Technology Corp,4989 TT Equity,,185000000.0,141390000.0,119370000.0,,,,
comp_4597,North Mining Shares Co Ltd,433 HK Equity,,184110000.0,215800000.0,320180000.0,613,"North Mining Shares Company Ltd. mines molybdenum.  The Company operates in XiBan Cha Gou, Huang Long Pu Cun, Shi Men Zhen, Luo Nan Xian, Shaanxi Province,China.  North Mining Shares also explores for molybdenum and iron in Da NanGou, Jin Dou Xiang, Tong Hua, Jilin Province, China.  The Company also managesproperty.",,
comp_4598,Cia Minera Santa Luisa SA,LUISAI1 PE Equity,,183460000.0,188930000.0,225280000.0,,,,
comp_4599,Mitrabara Adiperdana Tbk PT,MBAP IJ Equity,,183160000.0,330490000.0,383490000.0,522,,,
comp_4600,Mostostal Zabrze SA,MSZ PW Equity,,182790000.0,384950000.0,340200000.0,,,,
